user_id,first_name,last_name,gender,birthday,country,preferred_tour_type,budget
889,Климент,Баранов,м,1967-07-13,Беларусь,Пляжный,90000
890,Влас,Устинов,м,1981-07-26,Беларусь,Активный,580000
891,Анжела,Григорьева,м,1956-03-19,Беларусь,Семейный,180000
892,Рубен,Трофимов,ж,1996-12-11,Беларусь,Экскурсионный,970000
893,Эраст,Кононов,ж,1965-01-08,Россия,Пляжный,450000
894,Василиса,Зуева,ж,1986-05-10,Беларусь,Экскурсионный,430000
895,Никон,Куликов,м,1989-04-03,Беларусь,Экскурсионный,970000
896,Прасковья,Ермаков,ж,2001-03-10,Россия,Экскурсионный,170000
897,Сигизмунд,Тетерин,м,1984-02-11,Россия,Пляжный,470000
898,Лора,Кириллова,м,1954-05-18,Россия,Семейный,880000
899,Всемил,Пахомов,м,1964-12-23,Беларусь,Пляжный,340000
900,Ипат,Волков,ж,1978-03-20,Россия,Пляжный,750000
901,Епифан,Пахомова,м,1959-11-26,Россия,Пляжный,690000
902,Филарет,Симонов,ж,1968-10-21,Беларусь,Пляжный,840000
903,Сидор,Ефремов,ж,1999-08-31,Беларусь,Активный,700000
904,Парфен,Носов,ж,2006-09-03,Беларусь,Пляжный,210000
905,Арсений,Сысоева,ж,1992-11-09,Беларусь,Семейный,500000
906,Евсей,Якушева,м,1990-08-12,Россия,Экскурсионный,690000
907,Будимир,Афанасьев,м,1948-09-08,Россия,Активный,970000
908,Мина,Михеев,ж,1982-12-06,Россия,Активный,720000
909,Еремей,Беспалова,м,2007-04-26,Россия,Активный,470000
910,Аверьян,Кудрявцев,ж,1945-12-04,Россия,Пляжный,810000
911,Елизавета,Медведев,ж,1963-06-29,Беларусь,Активный,840000
912,Федор,Воронов,ж,1957-11-05,Россия,Семейный,920000
913,Эмилия,Шилов,м,1993-07-22,Россия,Семейный,400000
914,Пелагея,Русакова,ж,1950-04-22,Россия,Пляжный,670000
915,Евстафий,Шубина,ж,1991-12-23,Россия,Пляжный,40000
916,Аверьян,Борисов,ж,1996-06-02,Беларусь,Семейный,500000
917,Влас,Кудряшова,м,1976-08-20,Россия,Пляжный,400000
918,Ипат,Антонов,м,1950-04-04,Беларусь,Семейный,730000
919,Любомир,Коновалов,м,1960-11-10,Россия,Пляжный,660000
920,Виктория,Марков,ж,2003-02-28,Беларусь,Семейный,110000
921,Всеслав,Голубев,м,2010-08-22,Беларусь,Экскурсионный,930000
922,Любомир,Фадеев,м,1977-01-19,Беларусь,Семейный,430000
923,Дарья,Дмитриев,м,1981-11-27,Беларусь,Активный,500000
924,Эрнст,Федосеев,ж,1953-07-22,Беларусь,Семейный,790000
925,Борис,Макаров,м,1960-02-22,Беларусь,Экскурсионный,990000
926,Венедикт,Молчанов,ж,2005-10-10,Россия,Семейный,120000
927,Сергей,Жданова,ж,1984-08-29,Беларусь,Пляжный,730000
928,Руслан,Копылова,м,1950-09-30,Беларусь,Активный,410000
929,Андрей,Борисова,м,1971-02-18,Россия,Семейный,500000
930,Захар,Лапин,м,1987-05-29,Беларусь,Экскурсионный,130000
931,Фаина,Дементьев,ж,2009-07-09,Россия,Активный,660000
932,Элеонора,Доронин,м,1987-05-27,Беларусь,Активный,730000
933,Иосиф,Евсеев,м,1971-09-12,Россия,Активный,80000
934,Раиса,Беляева,м,1973-03-01,Россия,Активный,660000
935,Автоном,Никифорова,ж,1951-07-03,Беларусь,Пляжный,520000
936,Олимпий,Тетерина,ж,1984-06-13,Беларусь,Активный,240000
937,Устин,Гуляева,м,1955-04-06,Беларусь,Пляжный,480000
938,Харлампий,Шубина,м,1957-11-05,Беларусь,Семейный,180000
939,Мартьян,Бирюков,ж,1956-12-23,Россия,Семейный,320000
940,Викторин,Петухова,м,2000-06-04,Беларусь,Пляжный,520000
941,Глеб,Коновалова,м,2003-04-22,Россия,Семейный,290000
942,Панкрат,Кабанов,ж,1958-11-22,Россия,Активный,910000
943,Виталий,Сысоева,ж,1972-12-31,Беларусь,Активный,330000
944,Селиван,Никонов,м,1981-07-21,Россия,Активный,230000
945,Чеслав,Пахомов,м,1970-01-01,Россия,Семейный,410000
946,Нонна,Игнатова,м,1967-07-22,Россия,Активный,410000
947,Творимир,Меркушева,ж,1974-10-17,Россия,Экскурсионный,570000
948,Конон,Яковлева,м,1980-08-11,Россия,Экскурсионный,430000
949,Аркадий,Беляев,м,1968-03-02,Россия,Активный,930000
950,Раиса,Тихонов,м,1967-03-05,Россия,Активный,260000
951,Октябрина,Воробьев,ж,2009-11-15,Беларусь,Семейный,470000
952,Аверьян,Сафонова,м,1985-04-15,Россия,Пляжный,770000
953,Дементий,Авдеева,м,1960-04-18,Россия,Активный,810000
954,Виталий,Ершов,ж,1989-04-27,Беларусь,Семейный,880000
955,Мария,Кабанов,м,1971-10-06,Беларусь,Семейный,450000
956,Фортунат,Сысоев,м,1956-01-04,Беларусь,Семейный,530000
957,Селиверст,Стрелков,ж,1956-11-30,Россия,Пляжный,860000
958,Адам,Денисов,ж,1971-01-21,Беларусь,Активный,590000
959,Лукьян,Сергеев,ж,2007-05-13,Беларусь,Пляжный,540000
960,Валерий,Тимофеева,ж,1979-07-29,Беларусь,Активный,100000
961,Лидия,Жуков,м,2006-05-18,Беларусь,Активный,510000
962,Филарет,Костина,ж,1996-10-09,Россия,Пляжный,230000
963,Федосий,Ширяев,ж,1979-05-26,Россия,Семейный,230000
964,Аркадий,Колесников,ж,1997-07-13,Беларусь,Семейный,370000
965,Гаврила,Самсонова,ж,1949-07-12,Беларусь,Экскурсионный,630000
966,Мирон,Фадеева,м,1963-09-21,Россия,Пляжный,380000
967,Лариса,Зиновьева,ж,1948-08-23,Беларусь,Экскурсионный,150000
968,Радован,Никифоров,ж,1972-05-22,Россия,Семейный,700000
969,Мечислав,Гущин,ж,1987-10-01,Россия,Пляжный,700000
970,Радим,Лебедева,м,1975-05-16,Россия,Экскурсионный,730000
971,Ираклий,Герасимова,ж,1977-08-29,Беларусь,Семейный,880000
972,Никита,Большаков,ж,1999-06-26,Беларусь,Экскурсионный,960000
973,Варфоломей,Родионова,м,1951-08-01,Беларусь,Семейный,1000000
974,Марк,Щербакова,ж,1983-06-25,Беларусь,Пляжный,980000
975,Павел,Корнилова,ж,1974-06-04,Россия,Активный,850000
976,Каллистрат,Дорофеев,м,1959-03-18,Беларусь,Пляжный,430000
977,Виктор,Симонов,м,1977-10-07,Беларусь,Пляжный,850000
978,Гурий,Нестеров,ж,1969-09-17,Россия,Семейный,620000
979,Павел,Афанасьев,ж,1962-06-18,Россия,Активный,130000
980,Аким,Дементьева,м,1997-12-27,Беларусь,Экскурсионный,660000
981,Матвей,Тихонова,ж,1958-12-27,Россия,Активный,880000
982,Григорий,Дорофеева,м,1984-12-16,Россия,Экскурсионный,80000
983,Октябрина,Данилов,м,1990-04-30,Беларусь,Семейный,500000
984,Софон,Тимофеева,ж,1976-06-20,Россия,Семейный,230000
985,Дементий,Юдина,м,1948-09-12,Россия,Экскурсионный,410000
986,Марина,Белоусов,м,1987-09-22,Россия,Экскурсионный,50000
987,Эмиль,Зиновьева,м,1951-12-18,Беларусь,Семейный,580000
988,Кузьма,Мясников,м,1959-02-06,Россия,Семейный,110000
989,Лаврентий,Морозова,м,1973-09-07,Беларусь,Экскурсионный,260000
990,Лев,Шилова,м,2009-10-22,Беларусь,Пляжный,440000
991,Куприян,Кабанов,ж,1976-07-29,Беларусь,Экскурсионный,350000
992,Олег,Никифорова,ж,1996-11-08,Россия,Активный,280000
993,Демид,Беляева,ж,1948-01-31,Беларусь,Семейный,310000
994,Евстигней,Козлова,ж,1982-06-02,Беларусь,Семейный,890000
995,Милен,Коновалова,ж,1986-01-02,Беларусь,Активный,590000
996,Роман,Ларионова,м,2009-05-15,Беларусь,Семейный,10000
997,Мариан,Егоров,м,1981-08-23,Россия,Семейный,770000
998,Поликарп,Ершов,ж,1954-11-10,Беларусь,Активный,730000
999,Матвей,Данилов,м,1962-08-10,Беларусь,Экскурсионный,250000
1000,Гордей,Устинов,ж,1990-12-17,Россия,Пляжный,30000
1001,Юрий,Семенов,ж,1978-03-27,Россия,Пляжный,880000
1002,Владимир,Тетерин,м,1986-07-10,Беларусь,Экскурсионный,330000
